data point,x,y,voltage,current,move number,flag
406,9738.599999999993,10426.199999999999,4.99963,-1.0326e-08,54,0
407,9738.599999999993,10426.199999999999,4.99995,-2.0111e-08,54,0
408,9738.599999999993,10426.199999999999,5.00022,1.6846e-08,54,0
409,9721.599999999993,10415.4,4.99992,1.504e-08,55,0
410,9721.599999999993,10415.4,4.99969,-1.0734e-08,55,0
411,9721.599999999993,10415.4,5.00008,-1.5943e-08,55,0
412,9721.599999999993,10415.4,5.00007,1.6041e-08,55,0
413,9721.599999999993,10415.4,4.99973,1.0836e-08,55,0
414,9721.599999999993,10415.4,4.99981,-1.4591e-08,55,0
415,9705.199999999993,10404.0,5.00014,-8.475e-09,56,0
416,9705.199999999993,10404.0,5.00013,2.2446e-08,56,0
417,9705.199999999993,10404.0,4.9996,4.174e-09,56,0
418,9705.199999999993,10404.0,4.99972,-1.7385e-08,56,0
419,9705.199999999993,10404.0,-0.00032,2.99986e-07,56,0
420,9705.199999999993,10404.0,-0.00013,2.99988e-07,56,0
421,9705.199999999993,10404.0,-0.00026,2.99986e-07,56,0
422,9689.399999999994,10391.8,-0.00021,2.99985e-07,57,0
423,9689.399999999994,10391.8,-0.0005,2.99987e-07,57,0
424,9689.399999999994,10391.8,-0.00016,2.99987e-07,57,0
425,9689.399999999994,10391.8,-0.00035,2.99987e-07,57,0
426,9689.399999999994,10391.8,-0.00029,2.99985e-07,57,0
427,9689.399999999994,10391.8,-0.00023,2.99987e-07,57,0
428,9673.999999999995,10379.0,-0.00033,2.99987e-07,58,0
429,9673.999999999995,10379.0,-0.00069,2.99984e-07,58,0
430,9673.999999999995,10379.0,-0.00029,2.99987e-07,58,0
431,9673.999999999995,10379.0,-0.00076,2.99986e-07,58,0
432,9673.999999999995,10379.0,-0.00036,2.99987e-07,58,0
433,9673.999999999995,10379.0,-0.00054,2.99986e-07,58,0
434,9673.999999999995,10379.0,-0.00027,2.99987e-07,58,0
435,9658.999999999995,10365.8,-0.00054,2.99985e-07,59,0
436,9658.999999999995,10365.8,-0.00036,2.99987e-07,59,0
437,9658.999999999995,10365.8,-0.00037,2.99986e-07,59,0
438,9658.999999999995,10365.8,-0.00036,2.99986e-07,59,0
439,9658.999999999995,10365.8,-0.00064,2.99986e-07,59,0
440,9658.999999999995,10365.8,-5e-05,2.99987e-07,59,0
441,9644.599999999995,10351.8,-0.00024,2.99988e-07,60,0
442,9644.599999999995,10351.8,-0.00027,2.99986e-07,60,0
443,9644.599999999995,10351.8,-0.00043,2.99987e-07,60,0
444,9644.599999999995,10351.8,-0.00029,2.99988e-07,60,0
445,9644.599999999995,10351.8,-0.00044,2.99987e-07,60,0
446,9644.599999999995,10351.8,-0.00025,2.99987e-07,60,0
447,9644.599999999995,10351.8,-0.00024,2.99987e-07,60,0
448,9630.799999999996,10337.199999999999,-0.00033,2.99986e-07,61,0
449,9630.799999999996,10337.199999999999,-0.0002,2.99986e-07,61,0
450,9630.799999999996,10337.199999999999,-0.0003,2.99987e-07,61,0
451,9630.799999999996,10337.199999999999,-0.00027,2.99987e-07,61,0
452,9630.799999999996,10337.199999999999,-0.0005,2.99986e-07,61,0
453,9630.799999999996,10337.199999999999,-0.00017,2.99987e-07,61,0
454,9630.799999999996,10337.199999999999,-0.00048,2.99986e-07,61,0
455,9617.599999999995,10322.199999999999,-0.0003,2.99988e-07,62,0
456,9617.599999999995,10322.199999999999,-0.00061,2.99986e-07,62,0
457,9617.599999999995,10322.199999999999,-0.00027,2.99987e-07,62,0
458,9617.599999999995,10322.199999999999,-0.00073,2.99987e-07,62,0
459,9617.599999999995,10322.199999999999,-0.00026,2.99987e-07,62,0
460,9617.599999999995,10322.199999999999,-0.00069,2.99988e-07,62,0
461,9605.199999999995,10306.599999999999,-0.00033,2.99987e-07,63,0
462,9605.199999999995,10306.599999999999,-0.00057,2.99987e-07,63,0
463,9605.199999999995,10306.599999999999,-0.00035,2.99988e-07,63,0
464,9605.199999999995,10306.599999999999,-0.00046,2.99987e-07,63,0
465,9605.199999999995,10306.599999999999,-0.00048,2.99986e-07,63,0
466,9605.199999999995,10306.599999999999,-0.00061,2.99987e-07,63,0
467,9605.199999999995,10306.599999999999,-0.00034,2.99987e-07,63,0
468,9593.199999999995,10290.599999999999,-0.00037,2.99987e-07,64,0
469,9593.199999999995,10290.599999999999,-0.00029,2.99987e-07,64,0
470,9593.199999999995,10290.599999999999,-0.00025,2.99988e-07,64,0
471,9593.199999999995,10290.599999999999,-0.00028,2.99986e-07,64,0
472,9593.199999999995,10290.599999999999,-0.00021,2.99982e-07,64,0
473,9593.199999999995,10290.599999999999,5.00022,-3.911e-09,64,0
474,9593.199999999995,10290.599999999999,4.99989,2.4941e-08,64,0
475,9581.799999999996,10274.199999999999,4.99953,3.223e-09,65,0
476,9581.799999999996,10274.199999999999,-0.0003,2.99986e-07,65,0
477,9581.799999999996,10274.199999999999,-0.00047,2.99985e-07,65,0
478,9581.799999999996,10274.199999999999,-0.00041,2.99987e-07,65,0
479,9581.799999999996,10274.199999999999,-0.0005,2.99985e-07,65,0
480,9581.799999999996,10274.199999999999,-0.00024,2.99986e-07,65,0
481,9571.199999999995,10274.199999999999,-0.00064,2.99986e-07,65,0
482,9571.199999999995,10257.199999999999,-0.00044,2.99987e-07,66,0
483,9571.199999999995,10257.199999999999,-0.00055,2.99987e-07,66,0
484,9571.199999999995,10257.199999999999,4.99995,-1.8958e-08,66,0
485,9571.199999999995,10257.199999999999,5.0002,1.3314e-08,66,0
486,9571.199999999995,10257.199999999999,4.99984,1.386e-08,66,0
487,9571.199999999995,10257.199999999999,4.99967,-1.0406e-08,66,0
488,9561.199999999995,10239.8,5.00006,-1.6311e-08,67,0
489,9561.199999999995,10239.8,5.00016,1.5679e-08,67,0
490,9561.199999999995,10239.8,4.9998,9.154e-09,67,0
491,9561.199999999995,10239.8,4.99978,-1.4227e-08,67,0
492,9561.199999999995,10239.8,5.00012,-1.2005e-08,67,0
493,9561.199999999995,10239.8,5.0001,1.8965e-08,67,0
494,9561.199999999995,10239.8,4.99985,1.1563e-08,67,0
495,9551.999999999995,10222.0,4.99988,-1.499e-08,68,0
496,9551.999999999995,10222.0,5.00007,-6.404e-09,68,0
497,9551.999999999995,10222.0,4.99994,2.7083e-08,68,0
498,9551.999999999995,10222.0,4.99963,6.52e-09,68,0
499,9551.999999999995,10222.0,4.99982,-1.8693e-08,68,0
500,9551.999999999995,10222.0,5.00007,-2.067e-09,68,0
501,9551.999999999995,10222.0,4.99976,2.2945e-08,68,0
502,9551.999999999995,10222.0,4.99958,5.43e-09,68,0
503,9543.399999999994,10204.0,4.99976,-1.9374e-08,69,0
504,9543.399999999994,10204.0,5.00007,8.385e-09,69,0
505,9543.399999999994,10204.0,4.99957,1.9011e-08,69,0
506,9543.399999999994,10204.0,4.99962,-2.391e-09,69,0
507,9543.399999999994,10204.0,4.99982,-2.2058e-08,69,0
508,9543.399999999994,10204.0,5.0001,8.721e-09,69,0
509,9543.399999999994,10204.0,4.99967,1.316e-08,69,0
510,9535.799999999994,10185.6,4.99963,-7.097e-09,70,0
511,9535.799999999994,10185.6,4.99992,-2.3627e-08,70,0
512,9535.799999999994,10185.6,5.00021,1.356e-08,70,0
513,9535.799999999994,10185.6,4.99977,9.61e-09,70,0
514,9535.799999999994,10185.6,4.99966,-1.5647e-08,70,0
515,9535.799999999994,10185.6,5.00015,-1.3827e-08,70,0
516,9535.799999999994,10185.6,5.00009,1.7571e-08,70,0
517,9528.599999999993,10166.800000000001,4.99976,1.077e-08,71,0
518,9528.599999999993,10166.800000000001,4.99971,-1.5128e-08,71,0
519,9528.599999999993,10166.800000000001,5.00017,-9.569e-09,71,0
520,9528.599999999993,10166.800000000001,5.00021,2.178e-08,71,0
521,9528.599999999993,10166.800000000001,4.99959,5.331e-09,71,0
522,9528.599999999993,10166.800000000001,4.99977,-1.9306e-08,71,0
523,9528.599999999993,10166.800000000001,5.00021,-8.864e-09,71,0
524,9528.599999999993,10166.800000000001,4.99987,2.2015e-08,71,0
525,9528.599999999993,10166.800000000001,4.99938,-1.862e-09,71,0
526,9522.399999999992,10147.800000000001,4.99976,-2.4859e-08,72,0
527,9522.399999999992,10147.800000000001,5.00023,2.946e-09,72,0
528,9522.399999999992,10147.800000000001,4.99963,2.8201e-08,72,0
529,9522.399999999992,10147.800000000001,4.99941,-1.0024e-08,72,0
530,9522.399999999992,10147.800000000001,4.99979,-2.72e-08,72,0
531,9522.399999999992,10147.800000000001,5.00024,1.2252e-08,72,0
532,9522.399999999992,10147.800000000001,4.9994,2.3803e-08,72,0
533,9522.399999999992,10147.800000000001,4.99967,-1.3937e-08,72,0
534,9522.399999999992,10128.6,4.99987,-2.7438e-08,72,0
535,9516.799999999992,10128.6,5.00019,1.6443e-08,73,0
536,9516.799999999992,10128.6,4.99955,1.6148e-08,73,0
537,9516.799999999992,10128.6,4.99961,-1.6373e-08,73,0
538,9516.799999999992,10128.6,5.00022,-2.4005e-08,73,0
539,9516.799999999992,10128.6,5.00016,2.0666e-08,73,0
540,9516.799999999992,10128.6,4.99973,1.3463e-08,73,0
541,9516.799999999992,10128.6,4.99983,-2.0828e-08,73,0
542,9511.999999999993,10109.2,5.00033,-2.157e-08,74,0
543,9511.999999999993,10109.2,4.99996,2.7222e-08,74,0
544,9511.999999999993,10109.2,4.99971,7.177e-09,74,0
545,9511.999999999993,10109.2,4.99969,-2.4087e-08,74,0
546,9511.999999999993,10109.2,5.0002,-1.0175e-08,74,0
547,9511.999999999993,10109.2,5.00014,3.0069e-08,74,0
548,9511.999999999993,10109.2,4.99952,5.185e-09,74,0
549,9511.999999999993,10109.2,4.99988,-2.3061e-08,74,0
550,9507.999999999993,10109.2,5.00048,5.78e-10,74,0
551,9507.999999999993,10089.6,4.99971,3.8279e-08,75,0
552,9507.999999999993,10089.6,4.9995,-3.141e-09,75,0
553,9507.999999999993,10089.6,4.99967,-2.679e-08,75,0
554,9507.999999999993,10089.6,5.00028,6.232e-09,75,0
555,9507.999999999993,10089.6,4.99951,2.6566e-08,75,0
556,9507.999999999993,10089.6,4.99945,-1.1819e-08,75,0
557,9507.999999999993,10089.6,4.99982,-2.7681e-08,75,0
558,9504.799999999992,10069.800000000001,5.00016,1.849e-08,76,0
559,9504.799999999992,10069.800000000001,4.99952,1.6392e-08,76,0
560,9504.799999999992,10069.800000000001,4.99962,-1.0749e-08,76,0
561,9504.799999999992,10069.800000000001,5.00008,-2.6293e-08,76,0
562,9504.799999999992,10069.800000000001,5.00011,1.9242e-08,76,0
563,9504.799999999992,10069.800000000001,4.9996,1.3864e-08,76,0
564,9504.799999999992,10069.800000000001,4.99956,-1.6922e-08,76,0
565,9502.599999999991,10050.000000000002,5.00027,-1.9169e-08,77,0
566,9502.599999999991,10050.000000000002,5.00012,2.8039e-08,77,0
567,9502.599999999991,10050.000000000002,4.99973,7.108e-09,77,0
568,9502.599999999991,10050.000000000002,4.99975,-2.4832e-08,77,0
569,9502.599999999991,10050.000000000002,5.00041,-1.3013e-08,77,0
570,9502.599999999991,10050.000000000002,5.00017,2.9985e-08,77,0
571,9502.599999999991,10050.000000000002,4.99981,9.383e-09,77,0
572,9500.99999999999,10050.000000000002,4.99978,-2.4234e-08,77,0
573,9500.99999999999,10030.000000000002,5.00045,-4.544e-09,78,0
574,9500.99999999999,10030.000000000002,4.99986,3.2328e-08,78,0
575,9500.99999999999,10030.000000000002,4.99957,1.876e-09,78,0
576,9500.99999999999,10030.000000000002,4.99977,-2.6114e-08,78,0
577,9500.99999999999,10030.000000000002,5.00025,3.194e-09,78,0
578,9500.99999999999,10030.000000000002,4.99965,2.9863e-08,78,0
579,9500.99999999999,10030.000000000002,4.99947,-6.399e-09,78,0
580,9500.99999999999,10030.000000000002,4.99968,-2.8182e-08,78,0
581,9500.99999999999,10030.000000000002,5.0003,1.0178e-08,78,0
582,9500.199999999992,10010.000000000002,4.9993,2.3083e-08,79,0
583,9500.199999999992,10010.000000000002,4.99954,-1.0246e-08,79,0
584,9500.199999999992,10010.000000000002,4.99983,-2.8219e-08,79,0
585,9500.199999999992,10010.000000000002,5.00023,1.41e-08,79,0
586,9500.199999999992,10010.000000000002,4.99952,1.8043e-08,79,0
587,9500.199999999992,10010.000000000002,4.99954,-1.3554e-08,79,0
588,9500.199999999992,10010.000000000002,5.00012,-2.4762e-08,79,0
589,9500.199999999992,10010.000000000002,5.00018,2.1235e-08,79,0
590,9500.199999999992,9990.000000000002,4.99974,1.501e-08,80,0
591,9500.199999999992,9990.000000000002,4.99975,-1.963e-08,80,0
592,9500.199999999992,9990.000000000002,5.00031,-1.7667e-08,80,0
593,9500.199999999992,9990.000000000002,4.99996,3.0662e-08,80,0
594,9500.199999999992,9990.000000000002,4.99976,1.4642e-08,80,0
595,9500.199999999992,9990.000000000002,4.99972,-2.2646e-08,80,0
596,9500.199999999992,9990.000000000002,5.00031,-1.0201e-08,80,0
597,9500.199999999992,9990.000000000002,5.00007,3.2791e-08,80,0
598,9500.199999999992,9990.000000000002,4.99963,5.45e-09,80,0
599,9500.99999999999,9970.000000000002,4.99969,-2.6357e-08,81,0
600,9500.99999999999,9970.000000000002,5.00026,-3.36e-09,81,0
601,9500.99999999999,9970.000000000002,5.0,3.3772e-08,81,0
602,9500.99999999999,9970.000000000002,4.99953,-3.313e-09,81,0
603,9500.99999999999,9970.000000000002,4.99981,-2.495e-08,81,0
604,9500.99999999999,9970.000000000002,4.9992,1.4168e-08,81,0
605,9500.99999999999,9970.000000000002,4.99955,2.7547e-08,81,0
606,9500.99999999999,9970.000000000002,4.99938,-6.247e-09,81,0
607,9502.599999999991,9970.000000000002,4.99973,-2.8822e-08,81,0
608,9502.599999999991,9950.000000000002,5.0002,1.4023e-08,82,0
609,9502.599999999991,9950.000000000002,4.99961,1.8449e-08,82,0
610,9502.599999999991,9950.000000000002,4.9996,-1.4072e-08,82,0
611,9502.599999999991,9950.000000000002,5.00005,-2.6896e-08,82,0
612,9502.599999999991,9950.000000000002,5.00022,1.9937e-08,82,0
613,9502.599999999991,9950.000000000002,4.9997,1.5465e-08,82,0
614,9502.599999999991,9950.000000000002,4.99958,-1.8353e-08,82,0
615,9504.799999999992,9930.200000000003,5.00029,-1.9611e-08,83,0
616,9504.799999999992,9930.200000000003,4.99998,2.544e-08,83,0
617,9504.799999999992,9930.200000000003,4.9998,1.1371e-08,83,0
618,9504.799999999992,9930.200000000003,4.99972,-2.0829e-08,83,0
619,9504.799999999992,9930.200000000003,5.00027,-1.3368e-08,83,0
620,9504.799999999992,9930.200000000003,5.00012,2.9491e-08,83,0
621,9504.799999999992,9930.200000000003,4.99959,6.323e-09,83,0
622,9507.999999999993,9910.400000000003,4.99987,-2.5545e-08,84,0
623,9507.999999999993,9910.400000000003,5.00045,-6.652e-09,84,0
624,9507.999999999993,9910.400000000003,4.99985,3.3657e-08,84,0
625,9507.999999999993,9910.400000000003,4.99953,4.049e-09,84,0
626,9507.999999999993,9910.400000000003,4.99978,-2.4136e-08,84,0
627,9507.999999999993,9910.400000000003,5.00021,2.823e-09,84,0
628,9507.999999999993,9910.400000000003,4.9996,2.8315e-08,84,0
629,9511.999999999993,9910.400000000003,4.99942,-3.363e-09,84,0
630,9511.999999999993,9890.800000000003,-0.00044,2.99987e-07,85,0
631,9511.999999999993,9890.800000000003,-0.00056,2.99986e-07,85,0
632,9511.999999999993,9890.800000000003,-0.00041,2.99987e-07,85,0
633,9511.999999999993,9890.800000000003,-0.00049,2.99987e-07,85,0
634,9511.999999999993,9890.800000000003,-0.00033,2.99988e-07,85,0
635,9511.999999999993,9890.800000000003,-0.00061,2.99986e-07,85,0
636,9511.999999999993,9890.800000000003,-0.0004,2.99978e-07,85,0
637,9511.999999999993,9890.800000000003,-0.00053,2.99987e-07,85,0
638,9516.799999999992,9871.400000000003,-0.00033,2.99986e-07,86,0
639,9516.799999999992,9871.400000000003,-0.00047,2.99987e-07,86,0
640,9516.799999999992,9871.400000000003,-0.00032,2.99985e-07,86,0
641,9516.799999999992,9871.400000000003,-0.00044,2.99986e-07,86,0
642,9516.799999999992,9871.400000000003,-0.00029,2.99986e-07,86,0
643,9516.799999999992,9871.400000000003,-0.00054,2.99988e-07,86,0
644,9516.799999999992,9871.400000000003,-0.00031,2.99985e-07,86,0
645,9516.799999999992,9871.400000000003,-0.00028,2.99986e-07,86,0
646,9522.399999999992,9852.200000000003,-0.0003,2.99987e-07,87,0
647,9522.399999999992,9852.200000000003,-0.00036,2.99985e-07,87,0
648,9522.399999999992,9852.200000000003,-0.00039,2.99986e-07,87,0
649,9522.399999999992,9852.200000000003,-0.0003,2.99986e-07,87,0
650,9522.399999999992,9852.200000000003,-0.00034,2.99985e-07,87,0
651,9522.399999999992,9852.200000000003,-0.00039,2.99987e-07,87,0
652,9522.399999999992,9852.200000000003,-0.00029,2.99986e-07,87,0
653,9522.399999999992,9852.200000000003,-0.0003,2.99987e-07,87,0
654,9528.599999999993,9852.200000000003,-0.00032,2.99987e-07,87,0
655,9528.599999999993,9833.200000000003,-0.0003,2.99986e-07,88,0
656,9528.599999999993,9833.200000000003,-0.0005,2.99987e-07,88,0
657,9528.599999999993,9833.200000000003,-0.00037,2.99987e-07,88,0
658,9528.599999999993,9833.200000000003,-0.00042,2.99986e-07,88,0
659,9528.599999999993,9833.200000000003,-0.00036,2.99988e-07,88,0
660,9528.599999999993,9833.200000000003,-0.00037,2.99985e-07,88,0
661,9528.599999999993,9833.200000000003,-0.00038,2.99986e-07,88,0
662,9535.799999999994,9814.400000000003,-0.00065,2.99987e-07,89,0
663,9535.799999999994,9814.400000000003,-0.00025,2.99987e-07,89,0
664,9535.799999999994,9814.400000000003,-0.00053,2.99986e-07,89,0
665,9535.799999999994,9814.400000000003,-0.00034,2.99987e-07,89,0
666,9535.799999999994,9814.400000000003,-0.00045,2.99987e-07,89,0
667,9535.799999999994,9814.400000000003,-0.00033,2.99987e-07,89,0
668,9535.799999999994,9814.400000000003,-0.00042,2.99987e-07,89,0
669,9543.399999999994,9796.000000000004,-0.00033,2.99987e-07,90,0
670,9543.399999999994,9796.000000000004,-0.00036,2.99986e-07,90,0
671,9543.399999999994,9796.000000000004,-0.00027,2.99986e-07,90,0
672,9543.399999999994,9796.000000000004,-0.0004,2.99987e-07,90,0
673,9543.399999999994,9796.000000000004,-0.00035,2.99987e-07,90,0
674,9543.399999999994,9796.000000000004,-0.0005,2.99986e-07,90,0
675,9543.399999999994,9796.000000000004,-0.00042,2.99986e-07,90,0
676,9551.999999999995,9778.000000000004,-0.00032,2.99986e-07,91,0
677,9551.999999999995,9778.000000000004,-0.00037,2.99985e-07,91,0
678,9551.999999999995,9778.000000000004,-0.00056,2.99985e-07,91,0
679,9551.999999999995,9778.000000000004,-0.00053,2.99985e-07,91,0
680,9551.999999999995,9778.000000000004,-0.00043,2.99986e-07,91,0
681,9551.999999999995,9778.000000000004,-0.00053,2.99987e-07,91,0
682,9551.999999999995,9778.000000000004,-0.00016,2.99987e-07,91,0
683,9551.999999999995,9778.000000000004,-0.00061,2.99985e-07,91,0
684,9561.199999999995,9760.200000000004,-0.00034,2.99986e-07,92,0
685,9561.199999999995,9760.200000000004,-0.00054,2.99986e-07,92,0
686,9561.199999999995,9760.200000000004,-0.00034,2.99985e-07,92,0
687,9561.199999999995,9760.200000000004,-0.0004,2.99986e-07,92,0
688,9561.199999999995,9760.200000000004,-0.00059,2.99986e-07,92,0
689,9561.199999999995,9760.200000000004,-0.00049,2.99986e-07,92,0
690,9561.199999999995,9760.200000000004,-0.00034,2.99985e-07,92,0
691,9571.199999999995,9742.800000000005,-0.00043,2.99986e-07,93,0
692,9571.199999999995,9742.800000000005,-0.00024,2.99986e-07,93,0
693,9571.199999999995,9742.800000000005,-0.00042,2.99985e-07,93,0
694,9571.199999999995,9742.800000000005,-0.00038,2.99985e-07,93,0
695,9571.199999999995,9742.800000000005,-0.00028,2.99987e-07,93,0
696,9571.199999999995,9742.800000000005,-0.0003,2.99986e-07,93,0
697,9581.799999999996,9742.800000000005,-0.00066,2.99986e-07,93,0
698,9581.799999999996,9725.800000000005,-0.00037,2.99985e-07,94,0
699,9581.799999999996,9725.800000000005,-0.00031,2.99986e-07,94,0
700,9581.799999999996,9725.800000000005,-0.00033,2.99986e-07,94,0
701,9581.799999999996,9725.800000000005,-0.00036,2.99986e-07,94,0
702,9581.799999999996,9725.800000000005,-0.00036,2.99986e-07,94,0
703,9581.799999999996,9725.800000000005,-0.00038,2.99987e-07,94,0
704,9593.199999999995,9709.400000000005,-0.00045,2.99986e-07,95,0
705,9593.199999999995,9709.400000000005,-0.00058,2.99986e-07,95,0
706,9593.199999999995,9709.400000000005,-0.00047,2.99987e-07,95,0
707,9593.199999999995,9709.400000000005,-0.00027,2.99987e-07,95,0
708,9593.199999999995,9709.400000000005,-0.0004,2.99987e-07,95,0
709,9593.199999999995,9709.400000000005,-0.00035,2.99985e-07,95,0
710,9593.199999999995,9709.400000000005,-0.00039,2.99986e-07,95,0
711,9605.199999999995,9693.400000000005,-0.00041,2.99985e-07,96,0
712,9605.199999999995,9693.400000000005,-0.00058,2.99986e-07,96,0
713,9605.199999999995,9693.400000000005,-0.00024,2.99985e-07,96,0
714,9605.199999999995,9693.400000000005,-0.0003,2.99985e-07,96,0
715,9605.199999999995,9693.400000000005,-0.00024,2.99985e-07,96,0
716,9605.199999999995,9693.400000000005,-0.00028,2.99987e-07,96,0
717,9617.599999999995,9693.400000000005,-0.00036,2.99985e-07,96,0
718,9617.599999999995,9677.800000000005,-0.00045,2.99987e-07,97,0
719,9617.599999999995,9677.800000000005,-0.00033,2.99986e-07,97,0
720,9617.599999999995,9677.800000000005,-0.00041,2.99986e-07,97,0
721,9617.599999999995,9677.800000000005,-0.00043,2.99985e-07,97,0
722,9617.599999999995,9677.800000000005,-0.00033,2.99986e-07,97,0
723,9617.599999999995,9677.800000000005,-0.00031,2.99987e-07,97,0
724,9630.799999999996,9662.800000000005,-0.00027,2.99986e-07,98,0
725,9630.799999999996,9662.800000000005,-0.00038,2.99986e-07,98,0
726,9630.799999999996,9662.800000000005,-0.00045,2.99986e-07,98,0
727,9630.799999999996,9662.800000000005,-0.00041,2.99985e-07,98,0
728,9630.799999999996,9662.800000000005,-0.00036,2.99986e-07,98,0
729,9630.799999999996,9662.800000000005,-0.00046,2.99986e-07,98,0
730,9644.599999999995,9648.200000000004,-0.00027,2.99986e-07,99,0
731,9644.599999999995,9648.200000000004,-0.0005,2.99987e-07,99,0
732,9644.599999999995,9648.200000000004,-0.00036,2.99986e-07,99,0
733,9644.599999999995,9648.200000000004,0.00017,2.9998e-07,99,0
734,9644.599999999995,9648.200000000004,-0.00032,2.99986e-07,99,0
735,9644.599999999995,9648.200000000004,5.00024,3.2248e-08,99,0
736,9644.599999999995,9648.200000000004,-0.0009,2.99922e-07,99,0
737,9644.599999999995,9648.200000000004,4.9995,-1.4172e-08,99,0
738,9658.999999999995,9634.200000000004,5.00032,-2.2976e-08,100,0
739,9658.999999999995,9634.200000000004,5.00013,2.866e-08,100,0
740,9658.999999999995,9634.200000000004,4.99976,1.5736e-08,100,0
741,9658.999999999995,9634.200000000004,4.99961,-1.8235e-08,100,0
742,9658.999999999995,9634.200000000004,5.00031,-1.5786e-08,100,0
743,9658.999999999995,9634.200000000004,5.00021,3.0807e-08,100,0
744,9673.999999999995,9621.000000000004,4.99972,1.0723e-08,101,0
745,9673.999999999995,9621.000000000004,4.99977,-2.1717e-08,101,0
746,9673.999999999995,9621.000000000004,5.0003,-6.88e-09,101,0
747,9673.999999999995,9621.000000000004,4.99993,3.2813e-08,101,0
748,9673.999999999995,9621.000000000004,4.99964,1.0163e-08,101,0
749,9673.999999999995,9621.000000000004,4.99977,-2.3115e-08,101,0
750,9689.399999999994,9621.000000000004,5.00035,1.605e-09,101,0
751,9689.399999999994,9608.200000000004,4.99986,3.0826e-08,102,0
752,9689.399999999994,9608.200000000004,4.99953,-4.31e-10,102,0
753,9689.399999999994,9608.200000000004,4.99983,-2.6417e-08,102,0
754,9689.399999999994,9608.200000000004,5.00039,8.198e-09,102,0
755,9689.399999999994,9608.200000000004,4.99956,2.6669e-08,102,0
756,9689.399999999994,9608.200000000004,4.99967,-7.545e-09,102,0
757,9705.199999999993,9596.000000000004,4.99987,-2.7511e-08,103,0
758,9705.199999999993,9596.000000000004,5.00015,1.3101e-08,103,0
759,9705.199999999993,9596.000000000004,4.99949,2.0708e-08,103,0
760,9705.199999999993,9596.000000000004,4.99961,-1.3923e-08,103,0
761,9705.199999999993,9596.000000000004,5.00006,-2.6239e-08,103,0
762,9705.199999999993,9596.000000000004,5.00022,2.0798e-08,103,0
763,9705.199999999993,9596.000000000004,4.99973,1.2754e-08,103,0
764,9721.599999999993,9584.600000000004,4.9996,-1.6696e-08,104,0
765,9721.599999999993,9584.600000000004,5.00023,-2.2262e-08,104,0
766,9721.599999999993,9584.600000000004,5.00009,2.3492e-08,104,0
767,9721.599999999993,9584.600000000004,4.99977,1.1155e-08,104,0
768,9721.599999999993,9584.600000000004,4.9997,-2.0577e-08,104,0
769,9721.599999999993,9584.600000000004,5.00025,-1.4077e-08,104,0
770,9738.599999999993,9584.600000000004,5.00001,3.0314e-08,104,0
771,9738.599999999993,9573.800000000005,4.99958,9.513e-09,105,0
772,9738.599999999993,9573.800000000005,4.99992,-2.3762e-08,105,0
773,9738.599999999993,9573.800000000005,5.00016,-9.23e-10,105,0
774,9738.599999999993,9573.800000000005,4.99994,3.1468e-08,105,0
